CODIGO_IES,AÑO,SEMESTRE,AUXILIAR,TECNICO,PROFESIONAL,DIRECTIVO,TOTAL
2830,2021,1,90,0,49,64,203
2830,2021,2,75,0,45,65,185
2831,2021,1,24,27,31,11,93
2831,2021,2,24,29,31,11,95
2832,2021,1,83,6,71,55,215
2832,2021,2,229,41,234,43,547
2833,2021,1,151,17,133,126,427
2833,2021,2,186,19,174,79,458
2834,2021,1,25,89,30,45,189
2834,2021,2,27,90,29,45,191
2836,2021,1,1,0,9,2,12
2836,2021,2,6,5,11,2,24
2837,2021,1,70,18,81,15,184
2837,2021,2,70,18,81,15,184
2838,2021,1,36,2,36,19,93
2838,2021,2,30,2,45,18,95
2840,2021,1,30,17,10,38,95
2840,2021,2,32,22,9,37,100
2841,2021,1,93,56,104,10,263
2841,2021,2,95,52,114,10,271
2842,2021,1,3,10,39,7,59
2842,2021,2,3,10,39,7,59
2847,2021,1,36,25,90,38,189
2847,2021,2,36,25,90,38,189
2848,2021,1,64,20,36,77,197
2848,2021,2,61,34,43,72,210
2849,2021,1,23,23,34,25,105
2849,2021,2,23,23,34,25,105
2850,2021,1,57,2,8,35,102
2850,2021,2,59,2,9,41,111
2901,2021,1,20,52,13,8,93
2901,2021,2,18,43,16,3,80
2904,2021,1,23,41,53,4,121
2904,2021,2,22,50,53,4,129
2905,2021,1,20,35,40,30,125
2905,2021,2,20,35,40,30,125
2906,2021,1,8,21,41,18,88
2906,2021,2,8,21,41,18,88
3102,2021,1,14,6,19,2,41
3102,2021,2,14,6,19,2,41
3103,2021,1,1,2,3,1,7
3103,2021,2,1,2,3,1,7
3104,2021,1,13,3,13,12,41
3104,2021,2,14,3,12,12,41
3107,2021,1,63,12,27,13,115
3107,2021,2,68,13,25,13,119
3114,2021,1,78,20,40,5,143
3114,2021,2,78,20,4,5,107
3117,2021,1,8,3,24,9,44
3117,2021,2,8,3,24,9,44
3201,2021,1,0,4,50,19,73
3201,2021,2,0,4,50,19,73
3204,2021,1,45,8,28,13,94
3204,2021,2,47,8,32,15,102
3301,2021,1,58,36,32,44,170
3301,2021,2,58,36,32,44,170
3302,2021,1,56,15,80,53,204
3302,2021,2,56,15,80,53,204
3303,2021,1,11,3,14,13,41
3303,2021,2,13,3,15,13,44
3702,2021,1,9,1,4,10,24
3702,2021,2,9,1,3,10,23
3703,2021,1,14,1,13,18,46
3703,2021,2,9,11,29,4,53
3705,2021,1,63,0,54,21,138
3705,2021,2,46,0,57,18,121
3706,2021,1,42,6,23,3,74
3706,2021,2,4,41,26,1,72
3710,2021,1,15,22,16,15,68
3710,2021,2,9,23,21,17,70
3713,2021,1,69,2,15,25,111
3713,2021,2,60,1,10,28,99
3716,2021,1,4,4,33,7,48
3716,2021,2,4,4,33,7,48
3718,2021,1,7,19,41,8,75
3718,2021,2,8,18,41,8,75
3719,2021,1,2,18,22,2,44
3719,2021,2,1,14,12,2,29
3720,2021,1,19,133,30,10,192
3720,2021,2,15,138,34,10,197
3725,2021,1,2,7,10,3,22
3725,2021,2,2,7,10,3,22
3801,2021,1,12,2,12,8,34
3801,2021,2,13,2,15,8,38
3803,2021,1,10,2,7,8,27
3803,2021,2,10,2,7,8,27
3807,2021,1,0,4,0,5,9
3807,2021,2,0,4,0,5,9
3809,2021,1,2,2,8,3,15
3809,2021,2,2,3,9,4,18
3811,2021,1,6,1,7,10,24
3811,2021,2,6,1,7,10,24
3812,2021,1,9,6,9,6,30
3812,2021,2,14,8,10,4,36
3817,2021,1,2,1,4,18,25
3817,2021,2,13,21,46,21,101
3821,2021,1,28,15,21,25,89
3821,2021,2,29,15,21,26,91
3822,2021,1,5,1,7,2,15
3822,2021,2,5,1,7,2,15
3826,2021,1,11,16,18,7,52
3826,2021,2,11,16,18,7,52
3831,2021,1,81,57,62,38,238
3831,2021,2,79,45,70,36,230
3901,2021,1,62,25,46,23,156
3901,2021,2,62,25,46,23,156
3902,2021,1,11,49,180,3,243
3902,2021,2,11,49,180,3,243
4101,2021,1,80,42,32,6,160
4101,2021,2,80,42,32,6,160
4102,2021,1,20,4,54,3,81
4102,2021,2,20,4,54,3,81
4107,2021,1,4,4,8,4,20
4107,2021,2,4,4,8,4,20
4108,2021,1,24,28,35,11,98
4108,2021,2,24,28,35,11,98
4110,2021,1,38,6,28,9,81
4110,2021,2,38,6,28,9,81
4112,2021,1,8,2,5,3,18
4112,2021,2,8,2,5,3,18
4701,2021,2,11,24,13,7,55
4702,2021,1,20,23,150,4,197
4702,2021,2,20,23,150,4,197
4709,2021,1,19,16,131,5,171
4709,2021,2,19,16,131,5,171
4710,2021,1,1,0,12,7,20
4710,2021,2,1,1,36,7,45
4714,2021,1,10,0,6,5,21
4714,2021,2,10,0,6,6,22
4719,2021,1,4,0,26,5,35
4719,2021,2,4,0,26,5,35
4721,2021,1,21,4,21,9,55
4721,2021,2,21,4,21,9,55
4727,2021,1,48,31,38,9,126
4727,2021,2,48,31,38,9,126
4801,2021,1,6,4,10,9,29
4801,2021,2,6,4,10,9,29
4810,2021,1,27,1,9,17,54
4810,2021,2,27,1,9,17,54
4811,2021,1,5,3,11,2,21
4811,2021,2,4,4,7,2,17
4813,2021,1,411,198,142,33,784
4813,2021,2,221,33,200,45,499
4817,2021,1,2,3,3,6,14
4817,2021,2,3,5,6,6,20
4822,2021,1,35,3,14,20,72
4822,2021,2,35,3,14,20,72
4829,2021,2,3,1,31,1,36
4835,2021,1,4,10,35,4,53
4835,2021,2,8,13,35,4,60
4837,2021,1,15,7,19,3,44
4837,2021,2,13,16,20,4,53
5801,2021,1,4,1,11,5,21
5801,2021,2,4,1,11,5,21
9102,2021,1,92,44,58,16,210
9102,2021,2,89,44,58,16,207
9103,2021,1,19,4,41,8,72
9103,2021,2,19,4,41,8,72
9104,2021,1,8,62,50,15,135
9104,2021,2,8,62,50,15,135
9105,2021,1,218,15,10,50,293
9105,2021,2,68,270,57,76,471
9107,2021,1,10,6,40,21,77
9107,2021,2,10,6,40,21,77
9116,2021,1,39,2,30,17,88
9116,2021,2,39,2,30,17,88
9117,2021,1,1,1,5,2,9
9117,2021,2,1,0,4,1,6
9119,2021,1,53,28,135,63,279
9119,2021,2,53,28,135,63,279
9120,2021,1,1,10,16,6,33
9120,2021,2,4,9,21,5,39
9122,2021,1,9,0,79,4,92
9122,2021,2,7,0,24,4,35
9124,2021,1,0,3,9,12,24
9124,2021,2,0,3,9,12,24
9125,2021,1,1,0,1,0,2
9125,2021,2,1,0,1,0,2
9126,2021,1,0,1,5,3,9
9126,2021,2,1,1,5,3,10
9128,2021,1,12,14,22,8,56
9128,2021,2,2,9,26,7,44
9129,2021,1,8,38,32,10,88
9129,2021,2,9,37,32,10,88
9131,2021,1,10,9,6,11,36
9131,2021,2,10,9,6,11,36
9132,2021,2,21,5,2,6,34
9900,2021,1,6,10,9,2,27
9900,2021,2,7,10,9,3,29
9903,2021,1,9,14,14,6,43
9903,2021,2,14,14,19,5,52
9904,2021,1,11,16,28,13,68
9904,2021,2,11,16,28,13,68
9905,2021,1,9,0,13,7,29
9905,2021,2,9,0,13,7,29
9906,2021,1,13,12,5,8,38
9906,2021,2,11,10,5,8,34
9907,2021,1,14,10,99,33,156
9907,2021,2,9,23,107,31,170
9910,2021,1,1,2,5,4,12
9910,2021,2,1,3,5,4,13
9914,2021,1,1,8,3,9,21
9914,2021,2,2,8,3,11,24
9919,2021,1,1,1,1,1,4
9919,2021,2,1,1,1,1,4
9920,2021,1,0,0,2,2,4
9920,2021,2,0,0,2,1,3
9921,2021,1,5,0,5,7,17
9921,2021,2,3,2,15,5,25
9922,2021,1,15,0,6,11,32
9922,2021,2,15,10,6,11,42
9924,2021,1,0,0,3,1,4
9924,2021,2,1,0,6,2,9
9926,2021,1,67,5,193,13,278
9926,2021,2,74,6,192,12,284
9927,2021,1,2,2,24,14,42
9927,2021,2,3,1,22,15,41
9928,2021,1,4,0,15,8,27
9930,2021,1,6,16,47,7,76
9930,2021,2,6,16,47,7,76
9933,2021,1,1,1,22,7,31
9933,2021,2,1,1,22,5,29
9934,2021,1,6,0,9,4,19
9934,2021,2,0,6,11,2,19
9935,2021,2,2,1,7,5,15
9936,2021,1,5,2,11,12,30
9936,2021,2,3,2,34,9,48
1101,2022,1,1000,298,441,78,1817
1101,2022,2,1000,298,441,78,1817
1102,2022,1,327,126,78,34,565
1102,2022,2,327,126,78,34,565
1103,2022,1,97,48,36,16,197
1103,2022,2,97,48,36,16,197
1104,2022,1,90,58,31,16,195
1104,2022,2,90,58,31,16,195
1105,2022,1,116,21,54,37,228
1105,2022,2,113,22,53,37,225
1106,2022,1,302,103,247,39,691
1106,2022,2,302,103,247,39,691
1107,2022,1,39,12,27,2,80
1107,2022,2,39,12,27,8,86
1108,2022,1,43,14,23,2,82
1108,2022,2,43,14,23,11,91
1109,2022,1,21,4,14,2,41
1109,2022,2,21,4,14,5,44
1110,2022,1,146,161,111,222,640
1110,2022,2,146,161,111,222,640
1111,2022,1,189,79,114,12,394
1111,2022,2,191,84,114,13,402
1112,2022,1,263,83,113,24,483
1112,2022,2,263,83,113,24,483
1113,2022,1,84,95,165,68,412
1113,2022,2,84,95,165,68,412
1114,2022,1,36,14,40,0,90
1114,2022,2,360,14,40,0,414
1115,2022,1,282,27,192,8,509
1115,2022,2,307,29,204,6,546
1117,2022,1,203,270,359,30,862
1117,2022,2,197,252,291,30,770
1118,2022,1,21,111,110,46,288
1118,2022,2,98,26,66,43,233
1119,2022,1,53,13,9,28,103
1119,2022,2,53,13,9,28,103
1121,2022,1,85,18,25,16,144
1121,2022,2,80,22,25,21,148
1122,2022,1,37,0,108,15,160
1122,2022,2,37,0,108,15,160
1124,2022,1,3,2,4,2,11
1124,2022,2,3,2,4,2,11
1125,2022,1,3,4,5,2,14
1125,2022,2,3,4,5,2,14
1126,2022,1,1,1,3,3,8
1126,2022,2,1,1,3,3,8
1201,2022,1,820,150,589,177,1736
1201,2022,2,820,150,589,177,1736
1202,2022,1,24,58,83,38,203
1202,2022,2,53,62,89,26,230
1203,2022,1,495,581,384,12,1472
1203,2022,2,589,590,394,13,1586
1204,2022,1,430,109,374,100,1013
1204,2022,2,436,113,373,100,1022
1205,2022,1,389,182,182,130,883
1205,2022,2,398,182,177,138,895
1206,2022,1,383,125,206,50,764
1206,2022,2,383,125,206,50,764
1207,2022,1,182,104,106,79,471
1207,2022,2,231,171,116,82,600
1208,2022,1,61,18,136,22,237
1208,2022,2,61,18,136,22,237
1209,2022,1,186,3,111,7,307
1209,2022,2,238,0,106,7,351
1210,2022,1,222,20,276,5,523
1210,2022,2,161,37,294,9,501
1212,2022,1,83,98,38,39,258
1212,2022,2,83,98,38,39,258
1213,2022,1,1,101,135,60,297
1213,2022,2,1,100,136,60,297
1214,2022,1,185,130,89,40,444
1214,2022,2,184,148,102,33,467
1215,2022,1,37,10,8,1,56
1215,2022,2,37,10,8,1,56
1216,2022,1,19,5,11,1,36
1216,2022,2,18,5,9,1,33
1217,2022,1,118,42,30,35,225
1217,2022,2,120,42,30,35,227
1218,2022,1,74,84,66,61,285
1218,2022,2,75,87,68,59,289
1219,2022,1,5,0,2,1,8
1219,2022,2,5,0,2,1,8
1220,2022,1,1,0,1,1,3
1220,2022,2,1,0,1,1,3
1221,2022,1,3,1,2,1,7
1221,2022,2,3,1,2,1,7
1222,2022,1,1,0,1,1,3
1222,2022,2,1,0,1,1,3
1223,2022,1,2,0,1,1,4
1223,2022,2,2,0,1,1,4
1701,2022,1,763,190,932,38,1923
1701,2022,2,761,181,963,41,1946
1702,2022,1,23,361,301,129,814
1702,2022,2,23,361,301,129,814
1704,2022,1,321,155,227,128,831
1704,2022,2,473,26,1547,135,2181
1705,2022,1,350,15,103,49,517
1705,2022,2,350,15,103,49,517
1706,2022,1,282,76,517,55,930
1706,2022,2,258,107,522,58,945
1707,2022,1,0,178,216,34,428
1707,2022,2,0,178,216,34,428
1709,2022,1,166,78,207,51,502
1709,2022,2,169,78,211,50,508
1710,2022,1,275,135,353,113,876
1710,2022,2,387,152,434,120,1093
1711,2022,1,253,274,430,112,1069
1711,2022,2,278,263,416,83,1040
1712,2022,1,321,83,877,17,1298
1712,2022,2,321,116,751,26,1214
1713,2022,1,238,317,441,89,1085
1713,2022,2,238,317,441,89,1085
1714,2022,1,445,41,432,101,1019
1714,2022,2,416,43,449,101,1009
1715,2022,1,34,18,40,34,126
1715,2022,2,22,37,62,37,158
1716,2022,1,40,95,488,56,679
1716,2022,2,108,28,539,35,710
1717,2022,1,90,12,79,28,209
1717,2022,2,98,12,79,28,217
1718,2022,1,11,92,62,21,186
1718,2022,2,11,92,62,21,186
1719,2022,1,85,146,215,32,478
1719,2022,2,86,149,214,30,479
1720,2022,1,118,10,40,27,195
1720,2022,2,136,11,69,36,252
1722,2022,1,23,76,90,31,220
1722,2022,2,23,75,87,31,216
1723,2022,1,72,50,83,9,214
1723,2022,2,72,56,80,9,217
1724,2022,1,64,32,35,45,176
1724,2022,2,53,44,37,49,183
1725,2022,1,10,20,140,14,184
1725,2022,2,10,20,140,14,184
1726,2022,1,146,0,313,36,495
1726,2022,2,146,0,313,36,495
1727,2022,1,26,66,61,27,180
1727,2022,2,26,72,74,27,199
1728,2022,1,203,122,195,107,627
1728,2022,2,203,122,195,107,627
1729,2022,1,109,210,267,4,590
1729,2022,2,109,210,267,4,590
1730,2022,1,11,14,84,10,119
1730,2022,2,8,14,118,7,147
1732,2022,1,70,8,69,60,207
1732,2022,2,70,8,69,60,207
1733,2022,1,43,73,68,27,211
1733,2022,2,43,73,68,27,211
1734,2022,1,39,1,42,19,101
1734,2022,2,44,20,57,27,148
1735,2022,1,99,66,186,50,401
1735,2022,2,119,98,211,48,476
1801,2022,1,237,51,144,42,474
1801,2022,2,245,55,141,41,482
1802,2022,1,70,12,33,14,129
1802,2022,2,82,13,33,14,142
1803,2022,1,387,31,341,79,838
1803,2022,2,387,31,341,79,838
1805,2022,1,195,104,106,38,443
1805,2022,2,195,104,106,38,443
1806,2022,1,104,180,110,30,424
1806,2022,2,71,219,118,29,437
1807,2022,1,81,0,35,19,135
1807,2022,2,81,0,35,19,135
1808,2022,1,93,26,37,19,175
1808,2022,2,93,26,37,19,175
1809,2022,1,13,65,41,23,142
1809,2022,2,13,64,40,23,140
1810,2022,1,27,7,23,3,60
1810,2022,2,26,8,25,2,61
1811,2022,1,45,3,9,7,64
1811,2022,2,52,2,9,6,69
1812,2022,1,179,10,141,50,380
1812,2022,2,197,17,138,50,402
1813,2022,1,224,567,2321,90,3202
1813,2022,2,219,559,2377,90,3245
1814,2022,1,54,17,82,46,199
1814,2022,2,54,17,82,46,199
1815,2022,1,111,8,112,38,269
1815,2022,2,111,8,112,38,269
1816,2022,1,112,83,242,51,488
1816,2022,2,115,92,259,52,518
1817,2022,1,41,36,45,4,126
1817,2022,2,41,37,43,3,124
1818,2022,1,322,265,333,25,945
1818,2022,2,322,260,340,25,947
1819,2022,1,15,15,19,1,50
1819,2022,2,13,14,21,1,49
1820,2022,1,40,49,52,3,144
1820,2022,2,47,49,55,3,154
1822,2022,1,9,1,7,18,35
1822,2022,2,9,1,7,18,35
1823,2022,1,26,180,154,81,441
1823,2022,2,26,175,150,80,431
1824,2022,1,70,54,596,16,736
1825,2022,1,103,24,76,5,208
1825,2022,2,111,22,77,4,214
1826,2022,1,1,1,1,1,4
1826,2022,2,1,1,1,1,4
1827,2022,1,33,90,343,16,482
1827,2022,2,34,89,340,14,477
1828,2022,1,175,66,289,136,666
1828,2022,2,223,54,295,134,706
1829,2022,1,195,104,106,38,443
1829,2022,2,195,104,106,38,443
1830,2022,1,90,262,284,17,653
1830,2022,2,57,274,289,19,639
1831,2022,1,147,26,125,26,324
1831,2022,2,144,29,122,43,338
1832,2022,1,150,60,90,30,330
1833,2022,1,151,54,110,17,332
1833,2022,2,151,54,110,17,332
1834,2022,1,159,23,51,57,290
1834,2022,2,157,27,52,54,290
1835,2022,1,59,113,95,34,301
1835,2022,2,57,105,95,34,291
2102,2022,1,21,72,133,65,291
2102,2022,2,19,72,133,75,299
2104,2022,1,159,48,441,46,694
2104,2022,2,143,43,359,37,582
2106,2022,1,996,1621,381,401,3399
2106,2022,2,996,1621,381,401,3399
2110,2022,1,16,0,9,10,35
2110,2022,2,16,0,9,13,38
2114,2022,1,15,14,40,15,84
2114,2022,2,16,16,44,16,92
2206,2022,1,37,8,54,6,105
2206,2022,2,37,8,54,6,105
2207,2022,1,13,2,5,19,39
2207,2022,2,13,2,5,19,39
2208,2022,1,13,2,11,4,30
2208,2022,2,13,2,11,4,30
2209,2022,1,139,24,88,25,276
2209,2022,2,139,24,88,25,276
2211,2022,1,15,2,6,18,41
2211,2022,2,15,2,6,18,41
2301,2022,1,65,14,34,19,132
2301,2022,2,62,15,33,19,129
2302,2022,1,23,19,29,35,106
2302,2022,2,23,19,28,36,106
2701,2022,1,100,13,45,32,190
2701,2022,2,100,13,45,32,190
2702,2022,1,93,2,104,38,237
2702,2022,2,98,2,109,37,246
2704,2022,1,16,33,61,19,129
2704,2022,2,15,36,60,22,133
2707,2022,1,30,46,123,24,223
2707,2022,2,30,46,123,24,223
2708,2022,1,174,169,173,16,532
2708,2022,2,176,166,154,17,513
2709,2022,1,277,108,149,28,562
2709,2022,2,277,108,149,28,562
2710,2022,1,5,39,30,29,103
2710,2022,2,5,39,30,29,103
2711,2022,1,47,10,50,6,113
2711,2022,2,51,8,53,5,117
2712,2022,1,44,18,72,3,137
2712,2022,2,42,19,76,3,140
2713,2022,1,48,78,85,25,236
2713,2022,2,60,62,92,29,243
2715,2022,1,107,0,65,35,207
2715,2022,2,51,24,156,41,272
2719,2022,1,142,34,47,29,252
2719,2022,2,121,51,45,29,246
2720,2022,1,66,30,48,3,147
2720,2022,2,69,36,47,3,155
2721,2022,1,19,47,57,34,157
2721,2022,2,19,39,64,39,161
2723,2022,1,121,4,101,56,282
2723,2022,2,124,4,101,55,284
2724,2022,1,101,3,30,34,168
2724,2022,2,99,2,32,35,168
2725,2022,1,199,0,278,74,551
2725,2022,2,199,0,278,74,551
2727,2022,1,0,51,93,16,160
2727,2022,2,0,76,110,18,204
2728,2022,1,105,110,241,110,566
2728,2022,2,105,110,241,110,566
2730,2022,1,5,17,20,11,53
2730,2022,2,4,17,17,13,51
2731,2022,1,90,35,602,310,1037
2731,2022,2,90,35,602,310,1037
2732,2022,1,44,19,175,44,282
2732,2022,2,28,11,144,6,189
2733,2022,1,4,2,10,9,25
2733,2022,2,2,2,8,9,21
2736,2022,1,9,7,1,11,28
2736,2022,2,13,7,10,4,34
2737,2022,1,34,32,61,28,155
2737,2022,2,34,32,61,28,155
2738,2022,1,7,12,75,12,106
2738,2022,2,11,16,94,18,139
2739,2022,1,3,3,16,4,26
2740,2022,1,0,1,2,9,12
2740,2022,2,0,1,2,9,12
2741,2022,1,3,3,12,6,24
2741,2022,2,5,1,9,6,21
2743,2022,1,47,20,61,28,156
2743,2022,2,51,23,67,26,167
2744,2022,1,99,40,42,11,192
2744,2022,2,50,79,48,17,194
2745,2022,1,15,54,88,29,186
2746,2022,1,17,26,251,12,306
2746,2022,2,17,26,251,12,306
2747,2022,1,166,53,93,32,344
2747,2022,2,166,53,93,32,344
2748,2022,1,6,0,14,4,24
2748,2022,2,6,0,14,4,24
2749,2022,1,20,8,47,7,82
2749,2022,2,18,7,42,7,74
2805,2022,1,209,49,292,60,610
2805,2022,2,204,59,299,62,624
2810,2022,1,180,17,101,40,338
2810,2022,2,184,95,115,56,450
2811,2022,1,114,43,92,27,276
2811,2022,2,114,43,92,27,276
2812,2022,1,230,3,196,27,456
2812,2022,2,245,2,222,23,492
2813,2022,1,71,14,65,12,162
2813,2022,2,69,16,59,10,154
2815,2022,1,131,7,212,42,392
2815,2022,2,131,7,212,42,392
2818,2022,1,12,15,17,3,47
2818,2022,2,12,15,17,3,47
2820,2022,1,79,0,70,5,154
2820,2022,2,74,2,58,5,139
2822,2022,1,1,0,4,2,7
2822,2022,2,2,0,4,3,9
2823,2022,1,100,28,45,19,192
2823,2022,2,100,28,45,19,192
2825,2022,1,51,46,82,38,217
2825,2022,2,51,46,82,38,217
2827,2022,1,29,35,188,8,260
2827,2022,2,30,22,192,6,250
2828,2022,1,29,35,40,23,127
2829,2022,1,535,354,1189,198,2276
2829,2022,2,541,417,1295,219,2472
2830,2022,1,184,5,118,44,351
2830,2022,2,40,143,73,28,284
2831,2022,1,47,42,25,3,117
2831,2022,2,47,42,25,3,117
2832,2022,1,325,14,252,77,668
2832,2022,2,246,119,271,53,689
2833,2022,1,202,21,175,80,478
2833,2022,2,208,18,176,82,484
2834,2022,1,27,105,27,55,214
2834,2022,2,26,107,26,55,214
2836,2022,1,6,0,13,2,21
2836,2022,2,6,0,13,2,21
2837,2022,1,70,18,81,15,184
2837,2022,2,70,18,81,15,184
2838,2022,1,26,1,34,38,99
2838,2022,2,26,1,34,38,99
2840,2022,1,44,21,14,39,118
2840,2022,2,41,23,14,39,117
2841,2022,1,105,54,114,8,281
2841,2022,2,115,53,128,9,305
2842,2022,1,6,6,39,8,59
2842,2022,2,6,6,41,8,61
2847,2022,1,44,30,121,44,239
2847,2022,2,44,25,133,48,250
2848,2022,1,47,66,85,21,219
2848,2022,2,57,20,69,19,165
2849,2022,1,29,22,49,22,122
2849,2022,2,33,13,56,15,117
2850,2022,1,82,0,1,44,127
2850,2022,2,86,0,1,45,132
2901,2022,1,17,44,10,3,74
2901,2022,2,16,45,9,3,73
2904,2022,1,19,48,50,4,121
2904,2022,2,21,44,50,4,119
2905,2022,1,20,35,40,30,125
2905,2022,2,4,6,4,1,15
2906,2022,1,8,21,41,18,88
2906,2022,2,8,21,41,18,88
3102,2022,1,20,8,20,2,50
3102,2022,2,14,6,19,2,41
3103,2022,1,4,0,5,1,10
3103,2022,2,20,10,14,3,47
3104,2022,1,15,3,19,9,46
3104,2022,2,16,1,16,14,47
3107,2022,1,69,13,25,14,121
3107,2022,2,60,10,23,18,111
3114,2022,1,78,20,40,5,143
3114,2022,2,78,20,40,5,143
3115,2022,1,25,41,62,3,131
3117,2022,1,8,3,24,9,44
3117,2022,2,8,3,24,9,44
3201,2022,1,0,4,50,19,73
3201,2022,2,0,4,50,19,73
3204,2022,1,47,8,32,15,102
3204,2022,2,47,8,32,15,102
3301,2022,1,60,36,32,42,170
3301,2022,2,60,36,32,42,170
3302,2022,1,56,15,80,53,204
3302,2022,2,54,13,77,46,190
3303,2022,1,5,4,6,12,27
3303,2022,2,5,4,6,12,27
3702,2022,1,9,1,2,9,21
3702,2022,2,10,1,3,9,23
3703,2022,1,6,12,32,4,54
3703,2022,2,6,12,32,4,54
3705,2022,1,49,0,62,19,130
3705,2022,2,64,39,25,16,144
3706,2022,1,18,1,32,3,54
3706,2022,2,27,1,41,3,72
3710,2022,1,22,14,23,15,74
3710,2022,2,34,7,28,11,80
3713,2022,1,55,20,26,17,118
3713,2022,2,57,8,17,23,105
3715,2022,1,19,14,21,9,63
3715,2022,2,18,13,14,9,54
3716,2022,1,4,4,33,7,48
3716,2022,2,4,4,33,7,48
3718,2022,1,7,22,26,7,62
3718,2022,2,6,15,34,6,61
3719,2022,1,1,17,11,2,31
3719,2022,2,1,12,24,3,40
3720,2022,1,18,150,34,8,210
3720,2022,2,21,147,34,8,210
3725,2022,1,3,3,18,5,29
3725,2022,2,3,3,18,5,29
3801,2022,1,13,2,20,8,43
3801,2022,2,9,5,20,11,45
3803,2022,1,10,2,7,8,27
3803,2022,2,10,2,7,8,27
3806,2022,1,3,1,3,1,8
3806,2022,2,3,1,3,1,8
3807,2022,1,0,2,0,3,5
3807,2022,2,0,2,0,3,5
3808,2022,1,5,1,6,13,25
3809,2022,1,2,3,9,4,18
3809,2022,2,2,5,7,4,18
3811,2022,1,6,1,7,9,23
3811,2022,2,6,1,7,10,24
3812,2022,1,14,8,10,4,36
3812,2022,2,20,5,20,2,47
3817,2022,1,19,1,28,8,56
3817,2022,2,22,0,22,8,52
3820,2022,1,13,2,1,12,28
3820,2022,2,13,2,1,12,28
3821,2022,1,33,16,23,25,97
3821,2022,2,33,25,22,27,107
3822,2022,1,2,1,2,2,7
3822,2022,2,1,1,2,2,6
3826,2022,1,9,9,15,4,37
3826,2022,2,9,9,15,4,37
3827,2022,2,3,0,15,5,23
3830,2022,1,4,2,5,2,13
3831,2022,1,82,38,81,37,238
3831,2022,2,94,42,90,38,264
3834,2022,1,3,0,21,10,34
3834,2022,2,3,0,21,10,34
3902,2022,1,11,49,180,3,243
3902,2022,2,11,49,180,3,243
4101,2022,1,80,42,32,6,160
4101,2022,2,80,42,32,6,160
4102,2022,1,20,4,53,3,80
4102,2022,2,20,4,53,3,80
4106,2022,1,4,1,25,3,33
4106,2022,2,4,1,25,3,33
4107,2022,1,4,4,8,4,20
4107,2022,2,4,4,12,4,24
4108,2022,1,24,28,35,11,98
4108,2022,2,24,28,35,11,98
4110,2022,1,38,6,28,9,81
4110,2022,2,38,6,28,9,81
4111,2022,1,15,1,36,5,57
4111,2022,2,15,1,36,5,57
4112,2022,1,8,2,5,3,18
4112,2022,2,8,2,5,3,18
4701,2022,1,11,24,13,7,55
4701,2022,2,11,24,15,7,57
4702,2022,1,20,23,150,4,197
4702,2022,2,20,23,150,4,197
4709,2022,1,19,16,131,5,171
4709,2022,2,19,16,131,5,171
4710,2022,1,1,0,44,8,53
4710,2022,2,1,1,33,7,42
4714,2022,1,10,0,6,6,22
4714,2022,2,10,0,6,6,22
4719,2022,1,4,1,26,5,36
4719,2022,2,4,0,26,5,35
4721,2022,1,21,4,21,9,55
4721,2022,2,21,4,21,9,55
4726,2022,1,28,0,81,32,141
4726,2022,2,28,0,81,32,141
4727,2022,1,44,44,266,7,361
4727,2022,2,51,92,264,7,414
4801,2022,1,6,4,10,9,29
4801,2022,2,6,4,10,9,29
4803,2022,1,1,1,6,6,14
4806,2022,1,1,0,8,2,11
4806,2022,2,1,0,8,2,11
4808,2022,1,5,4,10,6,25
4808,2022,2,5,4,10,6,25
4810,2022,1,29,2,9,17,57
4810,2022,2,20,9,8,17,54
4811,2022,2,0,0,0,2,2
4812,2022,1,0,0,0,1,1
4812,2022,2,0,0,0,1,1
4813,2022,1,263,130,142,11,546
4813,2022,2,263,130,142,11,546
4817,2022,1,17,4,13,6,40
4817,2022,2,17,4,12,6,39
4822,2022,1,35,3,14,20,72
4822,2022,2,35,3,14,20,72
4825,2022,1,10,1,4,6,21
4825,2022,2,10,1,4,6,21
4826,2022,1,1,1,1,1,4
4826,2022,2,1,1,1,1,4
4829,2022,1,2,0,12,3,17
4829,2022,2,0,0,43,5,48
4835,2022,1,10,26,11,9,56
4835,2022,2,10,26,11,9,56
4837,2022,1,18,16,29,4,67
4837,2022,2,18,16,29,4,67
5801,2022,1,4,1,11,5,21
5801,2022,2,11,1,8,5,25
5802,2022,1,369,55,46,47,517
9102,2022,1,89,44,58,16,207
9102,2022,2,89,44,58,16,207
9103,2022,1,19,7,56,8,90
9103,2022,2,19,7,56,8,90
9104,2022,1,10,60,45,16,131
9104,2022,2,20,57,92,16,185
9105,2022,1,207,16,57,77,357
9105,2022,2,207,16,57,77,357
9107,2022,1,30,69,40,2,141
9107,2022,2,30,8,4,16,58
9116,2022,1,42,0,31,13,86
9116,2022,2,42,0,31,13,86
9119,2022,1,13,41,350,31,435
9119,2022,2,25,48,773,37,883
9120,2022,1,3,7,14,11,35
9120,2022,2,3,7,14,11,35
9121,2022,1,3,0,15,3,21
9121,2022,2,3,4,29,8,44
9122,2022,1,2,6,25,4,37
9122,2022,2,2,6,25,4,37
9124,2022,1,0,4,9,19,32
9124,2022,2,0,4,11,9,24
9125,2022,1,1,0,1,0,2
9125,2022,2,1,0,1,0,2
9126,2022,1,1,1,5,3,10
